Source;Target;Id;linkname
136;609;1192;136->609
136;5210;1193;136->5210
136;5779;1194;136->5779
137;193;1195;137->193
138;125;1196;138->125
138;187;1197;138->187
138;4392;1198;138->4392
138;5628;1199;138->5628
139;144;1200;139->144
139;152;1201;139->152
139;171;1202;139->171
139;748;1203;139->748
139;4916;1204;139->4916
139;6857;1205;139->6857
140;152;1206;140->152
140;5298;1207;140->5298
140;5360;1208;140->5360
140;5811;1209;140->5811
140;6837;1210;140->6837
140;11275;1211;140->11275
141;171;1212;141->171
141;748;1213;141->748
141;752;1214;141->752
141;781;1215;141->781
141;5811;1216;141->5811
142;112;1217;142->112
142;118;1218;142->118
142;121;1219;142->121
142;156;1220;142->156
142;168;1221;142->168
142;173;1222;142->173
142;177;1223;142->177
142;190;1224;142->190
142;193;1225;142->193
142;8368;1226;142->8368
142;9169;1227;142->9169
142;9870;1228;142->9870
143;129;1229;143->129
143;3600;1230;143->3600
143;4583;1231;143->4583
143;7548;1232;143->7548
143;7717;1233;143->7717
143;9583;1234;143->9583
144;109;1235;144->109
144;152;1236;144->152
144;182;1237;144->182
144;191;1238;144->191
144;195;1239;144->195
144;601;1240;144->601
144;748;1241;144->748
144;1168;1242;144->1168
144;1399;1243;144->1399
144;2202;1244;144->2202
144;2297;1245;144->2297
144;3181;1246;144->3181
144;4164;1247;144->4164
144;5298;1248;144->5298
144;5775;1249;144->5775
144;5792;1250;144->5792
144;5811;1251;144->5811
144;6837;1252;144->6837
144;6840;1253;144->6840
144;7822;1254;144->7822
144;7868;1255;144->7868
144;7952;1256;144->7952
144;8012;1257;144->8012
144;8105;1258;144->8105
144;8117;1259;144->8117
145;121;1260;145->121
145;142;1261;145->142
145;172;1262;145->172
145;460;1263;145->460
145;1667;1264;145->1667
145;2362;1265;145->2362
145;2374;1266;145->2374
145;2750;1267;145->2750
145;5657;1268;145->5657
145;5884;1269;145->5884
145;6075;1270;145->6075
145;6212;1271;145->6212
147;152;1272;147->152
147;169;1273;147->169
147;170;1274;147->170
147;182;1275;147->182
147;195;1276;147->195
147;607;1277;147->607
147;638;1278;147->638
147;2445;1279;147->2445
147;3693;1280;147->3693
147;4102;1281;147->4102
147;4675;1282;147->4675
147;4761;1283;147->4761
147;5313;1284;147->5313
147;6394;1285;147->6394
147;6561;1286;147->6561
147;7822;1287;147->7822
147;7868;1288;147->7868
147;8106;1289;147->8106
147;8309;1290;147->8309
147;8391;1291;147->8391
148;130;1292;148->130
148;150;1293;148->150
148;152;1294;148->152
148;162;1295;148->162
148;4745;1296;148->4745
148;8028;1297;148->8028
149;107;1298;149->107
149;112;1299;149->112
149;121;1300;149->121
149;142;1301;149->142
149;156;1302;149->156
149;168;1303;149->168
149;177;1304;149->177
149;190;1305;149->190
149;624;1306;149->624
149;705;1307;149->705
149;793;1308;149->793
149;995;1309;149->995
149;1437;1310;149->1437
149;3689;1311;149->3689
149;8014;1312;149->8014
149;9169;1313;149->9169
149;11304;1314;149->11304
150;123;1315;150->123
150;130;1316;150->130
150;148;1317;150->148
150;152;1318;150->152
150;159;1319;150->159
150;772;1320;150->772
150;3070;1321;150->3070
150;4417;1322;150->4417
150;5335;1323;150->5335
151;113;1324;151->113
151;115;1325;151->115
151;116;1326;151->116
151;117;1327;151->117
151;272;1328;151->272
151;402;1329;151->402
151;611;1330;151->611
151;627;1331;151->627
151;644;1332;151->644
151;1213;1333;151->1213
151;1306;1334;151->1306
151;1576;1335;151->1576
151;1976;1336;151->1976
151;2200;1337;151->2200
151;2393;1338;151->2393
151;2629;1339;151->2629
151;2890;1340;151->2890
151;2957;1341;151->2957
151;3021;1342;151->3021
151;4971;1343;151->4971
151;6123;1344;151->6123
151;6150;1345;151->6150
151;6383;1346;151->6383
151;6395;1347;151->6395
151;6400;1348;151->6400
151;6644;1349;151->6644
151;6656;1350;151->6656
151;6667;1351;151->6667
151;6681;1352;151->6681
151;6744;1353;151->6744
151;6781;1354;151->6781
151;6806;1355;151->6806
151;6831;1356;151->6831
151;6987;1357;151->6987
151;7087;1358;151->7087
151;7091;1359;151->7091
151;7472;1360;151->7472
151;7891;1361;151->7891
151;8593;1362;151->8593
151;8788;1363;151->8788
151;10020;1364;151->10020
151;10113;1365;151->10113
151;10195;1366;151->10195
151;10337;1367;151->10337
152;104;1368;152->104
152;122;1369;152->122
152;142;1370;152->142
152;148;1371;152->148
152;150;1372;152->150
152;182;1373;152->182
152;184;1374;152->184
152;639;1375;152->639
152;691;1376;152->691
152;748;1377;152->748
152;772;1378;152->772
152;780;1379;152->780
152;781;1380;152->781
152;1125;1381;152->1125
152;1197;1382;152->1197
152;1904;1383;152->1904
152;2202;1384;152->2202
152;2337;1385;152->2337
152;2480;1386;152->2480
152;2533;1387;152->2533
152;2922;1388;152->2922
152;3157;1389;152->3157
152;4263;1390;152->4263
152;4466;1391;152->4466
152;4672;1392;152->4672
152;5730;1393;152->5730
152;6420;1394;152->6420
152;6621;1395;152->6621
152;7010;1396;152->7010
152;7560;1397;152->7560
152;7884;1398;152->7884
152;8108;1399;152->8108
152;8117;1400;152->8117
152;8450;1401;152->8450
152;9484;1402;152->9484
152;9583;1403;152->9583
152;10428;1404;152->10428
152;11304;1405;152->11304
153;141;1406;153->141
153;152;1407;153->152
153;155;1408;153->155
153;164;1409;153->164
153;167;1410;153->167
153;171;1411;153->171
153;781;1412;153->781
153;785;1413;153->785
153;844;1414;153->844
153;4185;1415;153->4185
153;4261;1416;153->4261
153;4377;1417;153->4377
153;5341;1418;153->5341
153;5360;1419;153->5360
153;6918;1420;153->6918
153;11267;1421;153->11267
153;11269;1422;153->11269
154;82;1423;154->82
154;96;1424;154->96
154;101;1425;154->101
154;193;1426;154->193
154;2487;1427;154->2487
154;2950;1428;154->2950
154;7396;1429;154->7396
154;7928;1430;154->7928
155;141;1431;155->141
155;152;1432;155->152
155;171;1433;155->171
155;178;1434;155->178
155;179;1435;155->179
155;192;1436;155->192
155;748;1437;155->748
155;4697;1438;155->4697
155;6918;1439;155->6918
156;104;1440;156->104
156;118;1441;156->118
156;142;1442;156->142
156;149;1443;156->149
156;172;1444;156->172
156;173;1445;156->173
156;177;1446;156->177
156;1197;1447;156->1197
156;1656;1448;156->1656
156;2086;1449;156->2086
156;2446;1450;156->2446
156;3912;1451;156->3912
156;4627;1452;156->4627
156;5786;1453;156->5786
156;6256;1454;156->6256
156;6565;1455;156->6565
156;6687;1456;156->6687
156;6764;1457;156->6764
156;7605;1458;156->7605
156;7628;1459;156->7628
156;7890;1460;156->7890
156;8595;1461;156->8595
156;9525;1462;156->9525
156;9984;1463;156->9984
157;7934;1464;157->7934
158;967;1465;158->967
158;4129;1466;158->4129
159;122;1467;159->122
159;130;1468;159->130
159;142;1469;159->142
159;150;1470;159->150
159;152;1471;159->152
159;172;1472;159->172
159;1117;1473;159->1117
159;7801;1474;159->7801
159;7868;1475;159->7868
160;114;1476;160->114
160;122;1477;160->122
160;152;1478;160->152
160;159;1479;160->159
160;182;1480;160->182
160;195;1481;160->195
160;748;1482;160->748
160;781;1483;160->781
160;2202;1484;160->2202
160;2299;1485;160->2299
160;2926;1486;160->2926
160;3191;1487;160->3191
160;4237;1488;160->4237
160;5088;1489;160->5088
160;5341;1490;160->5341
160;5360;1491;160->5360
160;5811;1492;160->5811
160;6840;1493;160->6840
161;187;1494;161->187
161;7010;1495;161->7010
162;130;1496;162->130
162;150;1497;162->150
162;152;1498;162->152
162;182;1499;162->182
162;184;1500;162->184
162;772;1501;162->772
162;2668;1502;162->2668
162;3513;1503;162->3513
162;4185;1504;162->4185
162;4192;1505;162->4192
162;4327;1506;162->4327
162;5187;1507;162->5187
162;5246;1508;162->5246
163;178;1509;163->178
163;183;1510;163->183
163;2124;1511;163->2124
163;5341;1512;163->5341
163;6344;1513;163->6344
163;7868;1514;163->7868
163;8012;1515;163->8012
164;122;1516;164->122
164;153;1517;164->153
164;179;1518;164->179
164;785;1519;164->785
164;6641;1520;164->6641
165;1276;1521;165->1276
165;6364;1522;165->6364
165;6434;1523;165->6434
165;6630;1524;165->6630
165;6650;1525;165->6650
165;8706;1526;165->8706
165;9520;1527;165->9520
165;10344;1528;165->10344
166;1845;1529;166->1845
167;122;1530;167->122
167;152;1531;167->152
167;153;1532;167->153
167;162;1533;167->162
167;179;1534;167->179
167;182;1535;167->182
167;772;1536;167->772
167;780;1537;167->780
167;781;1538;167->781
167;1237;1539;167->1237
167;2001;1540;167->2001
167;2465;1541;167->2465
167;4106;1542;167->4106
167;4164;1543;167->4164
167;4185;1544;167->4185
167;4261;1545;167->4261
167;4753;1546;167->4753
167;4836;1547;167->4836
167;5276;1548;167->5276
167;5811;1549;167->5811
167;5815;1550;167->5815
167;5861;1551;167->5861
167;6692;1552;167->6692
167;6860;1553;167->6860
167;10029;1554;167->10029
167;11262;1555;167->11262
168;156;1556;168->156
168;177;1557;168->177
168;193;1558;168->193
168;337;1559;168->337
168;6687;1560;168->6687
169;140;1561;169->140
169;152;1562;169->152
169;171;1563;169->171
169;182;1564;169->182
169;748;1565;169->748
169;1411;1566;169->1411
169;3167;1567;169->3167
169;3929;1568;169->3929
169;5234;1569;169->5234
169;5360;1570;169->5360
169;5399;1571;169->5399
169;6680;1572;169->6680
169;6694;1573;169->6694
169;6803;1574;169->6803
169;6840;1575;169->6840
169;6857;1576;169->6857
169;8437;1577;169->8437
169;8442;1578;169->8442
169;8526;1579;169->8526
169;8566;1580;169->8566
170;130;1581;170->130
170;152;1582;170->152
170;744;1583;170->744
170;772;1584;170->772
170;780;1585;170->780
170;781;1586;170->781
170;844;1587;170->844
170;2465;1588;170->2465
170;4261;1589;170->4261
170;4836;1590;170->4836
170;5256;1591;170->5256
170;5315;1592;170->5315
170;5815;1593;170->5815
170;10029;1594;170->10029
171;120;1595;171->120
171;130;1596;171->130
171;141;1597;171->141
171;150;1598;171->150
171;152;1599;171->152
171;155;1600;171->155
171;162;1601;171->162
171;169;1602;171->169
171;170;1603;171->170
171;179;1604;171->179
171;194;1605;171->194
171;752;1606;171->752
171;781;1607;171->781
171;1119;1608;171->1119
171;3272;1609;171->3272
171;4029;1610;171->4029
171;4261;1611;171->4261
171;4280;1612;171->4280
171;4293;1613;171->4293
171;4339;1614;171->4339
171;4466;1615;171->4466
171;5360;1616;171->5360
171;5811;1617;171->5811
171;5867;1618;171->5867
171;8529;1619;171->8529
172;96;1620;172->96
172;156;1621;172->156
172;177;1622;172->177
172;348;1623;172->348
172;389;1624;172->389
172;979;1625;172->979
172;994;1626;172->994
172;1266;1627;172->1266
172;1459;1628;172->1459
172;1804;1629;172->1804
172;2042;1630;172->2042
172;2274;1631;172->2274
172;2717;1632;172->2717
172;3417;1633;172->3417
172;3527;1634;172->3527
172;3631;1635;172->3631
172;3806;1636;172->3806
172;3821;1637;172->3821
172;3845;1638;172->3845
172;4007;1639;172->4007
172;4086;1640;172->4086
172;5105;1641;172->5105
172;5658;1642;172->5658
172;5814;1643;172->5814
172;6954;1644;172->6954
172;7,00E+03;1645;172->7000
172;7771;1646;172->7771
172;8147;1647;172->8147
172;8177;1648;172->8177
172;8534;1649;172->8534
172;8535;1650;172->8535
172;8584;1651;172->8584
172;8611;1652;172->8611
172;8934;1653;172->8934
172;8936;1654;172->8936
172;9857;1655;172->9857
172;10093;1656;172->10093
172;10321;1657;172->10321
172;10543;1658;172->10543
173;142;1659;173->142
173;149;1660;173->149
173;190;1661;173->190
173;771;1662;173->771
173;7963;1663;173->7963
174;177;1664;174->177
174;218;1665;174->218
174;234;1666;174->234
174;422;1667;174->422
174;691;1668;174->691
174;712;1669;174->712
174;723;1670;174->723
174;763;1671;174->763
174;909;1672;174->909
174;1170;1673;174->1170
174;1189;1674;174->1189
174;1197;1675;174->1197
174;1585;1676;174->1585
174;1595;1677;174->1595
174;2015;1678;174->2015
174;2737;1679;174->2737
174;2848;1680;174->2848
174;3190;1681;174->3190
174;3220;1682;174->3220
174;4095;1683;174->4095
174;4341;1684;174->4341
174;5374;1685;174->5374
174;6495;1686;174->6495
174;6673;1687;174->6673
174;6900;1688;174->6900
174;7658;1689;174->7658
174;7673;1690;174->7673
174;7802;1691;174->7802
174;8002;1692;174->8002
174;8148;1693;174->8148
174;8206;1694;174->8206
174;8244;1695;174->8244
174;8296;1696;174->8296
174;8355;1697;174->8355
174;8399;1698;174->8399
174;8420;1699;174->8420
174;9534;1700;174->9534
175;114;1701;175->114
175;115;1702;175->115
175;117;1703;175->117
175;124;1704;175->124
175;151;1705;175->151
175;188;1706;175->188
175;241;1707;175->241
175;272;1708;175->272
175;402;1709;175->402
175;611;1710;175->611
175;627;1711;175->627
175;644;1712;175->644
175;728;1713;175->728
175;984;1714;175->984
175;1162;1715;175->1162
175;1213;1716;175->1213
175;1306;1717;175->1306
175;1311;1718;175->1311
175;1576;1719;175->1576
175;1976;1720;175->1976
175;2181;1721;175->2181
175;2200;1722;175->2200
175;2282;1723;175->2282
175;2364;1724;175->2364
175;2393;1725;175->2393
175;2629;1726;175->2629
175;2890;1727;175->2890
175;2957;1728;175->2957
175;4971;1729;175->4971
175;6028;1730;175->6028
175;6070;1731;175->6070
175;6150;1732;175->6150
175;6383;1733;175->6383
175;6395;1734;175->6395
175;6400;1735;175->6400
175;6498;1736;175->6498
175;6644;1737;175->6644
175;6656;1738;175->6656
175;6667;1739;175->6667
175;6681;1740;175->6681
175;6744;1741;175->6744
175;6781;1742;175->6781
175;6806;1743;175->6806
175;6831;1744;175->6831
175;6911;1745;175->6911
175;6970;1746;175->6970
175;6987;1747;175->6987
175;7087;1748;175->7087
175;7091;1749;175->7091
175;7472;1750;175->7472
175;7891;1751;175->7891
175;8788;1752;175->8788
175;9409;1753;175->9409
175;10020;1754;175->10020
175;10113;1755;175->10113
175;10195;1756;175->10195
175;10337;1757;175->10337
176;178;1758;176->178
177;101;1759;177->101
177;104;1760;177->104
177;107;1761;177->107
177;118;1762;177->118
177;142;1763;177->142
177;149;1764;177->149
177;156;1765;177->156
177;168;1766;177->168
177;172;1767;177->172
177;174;1768;177->174
177;190;1769;177->190
177;193;1770;177->193
177;337;1771;177->337
177;348;1772;177->348
177;477;1773;177->477
177;625;1774;177->625
177;979;1775;177->979
177;998;1776;177->998
177;1056;1777;177->1056
177;1197;1778;177->1197
177;1462;1779;177->1462
177;2086;1780;177->2086
177;2511;1781;177->2511
177;2788;1782;177->2788
177;3129;1783;177->3129
177;3135;1784;177->3135
177;3392;1785;177->3392
177;4153;1786;177->4153
177;4334;1787;177->4334
177;4627;1788;177->4627
177;5534;1789;177->5534
177;6687;1790;177->6687
177;6726;1791;177->6726
177;6777;1792;177->6777
177;7445;1793;177->7445
177;7569;1794;177->7569
177;10047;1795;177->10047
177;10305;1796;177->10305
177;10808;1797;177->10808
178;139;1798;178->139
178;141;1799;178->141
178;150;1800;178->150
178;152;1801;178->152
178;155;1802;178->155
178;163;1803;178->163
178;167;1804;178->167
178;169;1805;178->169
178;170;1806;178->170
178;176;1807;178->176
178;182;1808;178->182
178;187;1809;178->187
178;189;1810;178->189
178;192;1811;178->192
178;194;1812;178->194
178;195;1813;178->195
178;780;1814;178->780
178;988;1815;178->988
178;3126;1816;178->3126
178;5298;1817;178->5298
178;5628;1818;178->5628
178;11264;1819;178->11264
179;152;1820;179->152
179;163;1821;179->163
179;190;1822;179->190
179;194;1823;179->194
179;772;1824;179->772
179;4192;1825;179->4192
179;5811;1826;179->5811
179;6202;1827;179->6202
179;6994;1828;179->6994
179;7868;1829;179->7868
181;142;1830;181->142
181;177;1831;181->177
181;8368;1832;181->8368
182;98;1833;182->98
182;109;1834;182->109
182;122;1835;182->122
182;144;1836;182->144
182;152;1837;182->152
182;162;1838;182->162
182;167;1839;182->167
182;169;1840;182->169
182;171;1841;182->171
182;178;1842;182->178
182;192;1843;182->192
182;195;1844;182->195
182;691;1845;182->691
182;748;1846;182->748
182;772;1847;182->772
182;780;1848;182->780
182;781;1849;182->781
182;844;1850;182->844
182;977;1851;182->977
182;1904;1852;182->1904
182;2015;1853;182->2015
182;2063;1854;182->2063
182;2202;1855;182->2202
182;2332;1856;182->2332
182;2465;1857;182->2465
182;2668;1858;182->2668
182;2736;1859;182->2736
182;2758;1860;182->2758
182;3164;1861;182->3164
182;3167;1862;182->3167
182;4238;1863;182->4238
182;4293;1864;182->4293
182;5212;1865;182->5212
182;5256;1866;182->5256
182;5303;1867;182->5303
182;5335;1868;182->5335
182;5792;1869;182->5792
182;5811;1870;182->5811
182;5815;1871;182->5815
182;6621;1872;182->6621
182;6641;1873;182->6641
182;6649;1874;182->6649
182;6694;1875;182->6694
182;6823;1876;182->6823
182;6841;1877;182->6841
182;6918;1878;182->6918
182;6940;1879;182->6940
182;7010;1880;182->7010
182;8012;1881;182->8012
182;9036;1882;182->9036
182;9583;1883;182->9583
182;9818;1884;182->9818
182;10629;1885;182->10629
182;11275;1886;182->11275
183;130;1887;183->130
183;1645;1888;183->1645
184;665;1889;184->665
184;772;1890;184->772
184;4467;1891;184->4467
185;106;1892;185->106
185;177;1893;185->177
185;317;1894;185->317
185;2362;1895;185->2362
185;2752;1896;185->2752
185;5679;1897;185->5679
185;6196;1898;185->6196
185;7421;1899;185->7421
185;9611;1900;185->9611
186;133;1901;186->133
186;152;1902;186->152
186;182;1903;186->182
186;607;1904;186->607
186;744;1905;186->744
186;988;1906;186->988
186;2623;1907;186->2623
186;2869;1908;186->2869
186;5298;1909;186->5298
187;138;1910;187->138
187;152;1911;187->152
187;161;1912;187->161
187;182;1913;187->182
188;134;1914;188->134
188;155;1915;188->155
188;4292;1916;188->4292
188;4327;1917;188->4327
188;4411;1918;188->4411
188;4416;1919;188->4416
188;4435;1920;188->4435
189;152;1921;189->152
189;176;1922;189->176
189;816;1923;189->816
189;2202;1924;189->2202
189;3017;1925;189->3017
189;6680;1926;189->6680
189;6803;1927;189->6803
189;7995;1928;189->7995
189;11264;1929;189->11264
190;107;1930;190->107
190;112;1931;190->112
190;118;1932;190->118
190;123;1933;190->123
190;142;1934;190->142
190;149;1935;190->149
190;156;1936;190->156
190;168;1937;190->168
190;173;1938;190->173
190;177;1939;190->177
190;193;1940;190->193
190;624;1941;190->624
190;793;1942;190->793
190;996;1943;190->996
190;1118;1944;190->1118
190;1121;1945;190->1121
190;1197;1946;190->1197
190;9169;1947;190->9169
190;9484;1948;190->9484
190;9583;1949;190->9583
190;9657;1950;190->9657
190;11273;1951;190->11273
190;11304;1952;190->11304
191;152;1953;191->152
191;182;1954;191->182
191;607;1955;191->607
192;130;1956;192->130
192;144;1957;192->144
192;150;1958;192->150
192;152;1959;192->152
192;155;1960;192->155
192;170;1961;192->170
192;178;1962;192->178
192;179;1963;192->179
192;182;1964;192->182
192;194;1965;192->194
192;2202;1966;192->2202
192;4192;1967;192->4192
192;5836;1968;192->5836
192;6803;1969;192->6803
193;107;1970;193->107
193;112;1971;193->112
193;118;1972;193->118
193;142;1973;193->142
193;149;1974;193->149
193;168;1975;193->168
193;177;1976;193->177
193;181;1977;193->181
193;190;1978;193->190
193;720;1979;193->720
193;741;1980;193->741
193;979;1981;193->979
193;5730;1982;193->5730
193;11280;1983;193->11280
194;150;1984;194->150
194;152;1985;194->152
194;171;1986;194->171
194;3126;1987;194->3126
195;135;1988;195->135
195;144;1989;195->144
195;152;1990;195->152
195;182;1991;195->182
195;607;1992;195->607
195;638;1993;195->638
195;753;1994;195->753
195;778;1995;195->778
195;809;1996;195->809
195;988;1997;195->988
195;2202;1998;195->2202
195;2229;1999;195->2229
195;2445;2000;195->2445
195;2465;2001;195->2465
195;4102;2002;195->4102
195;4675;2003;195->4675
195;5139;2004;195->5139
195;5313;2005;195->5313
195;5386;2006;195->5386
195;5792;2007;195->5792
195;6493;2008;195->6493
195;6561;2009;195->6561
195;6680;2010;195->6680
195;6727;2011;195->6727
195;7149;2012;195->7149
195;7513;2013;195->7513
195;7677;2014;195->7677
195;7844;2015;195->7844
195;7892;2016;195->7892
195;8248;2017;195->8248
195;8387;2018;195->8387
195;11264;2019;195->11264
196;5438;2020;196->5438
197;1136;2021;197->1136
197;7318;2022;197->7318
198;182;2023;198->182
198;356;2024;198->356
198;453;2025;198->453
198;457;2026;198->457
198;493;2027;198->493
198;806;2028;198->806
198;1269;2029;198->1269
198;2750;2030;198->2750
198;3658;2031;198->3658
198;4965;2032;198->4965
198;5424;2033;198->5424
198;6023;2034;198->6023
198;6255;2035;198->6255
198;7417;2036;198->7417
198;7422;2037;198->7422
198;8787;2038;198->8787
199;7246;2039;199->7246
199;7313;2040;199->7313
199;10836;2041;199->10836
199;10852;2042;199->10852
200;38;2043;200->38
200;1482;2044;200->1482
201;1189;2045;201->1189
201;1197;2046;201->1197
201;2490;2047;201->2490
201;2778;2048;201->2778
201;4705;2049;201->4705
201;6117;2050;201->6117
201;6160;2051;201->6160
